date,port_or_region,fuel_type,price,currency
2025-01-04,New Orleans,VLSFO,457.6,USD
2025-01-04,New Orleans,MGO,659.9,USD
2025-01-04,Beira,IFO380,407.52,USD
2025-01-04,Beira,VLSFO,580.83,USD
2025-01-04,Beira,MGO,837.66,USD
2025-01-04,Nacala,IFO380,411.45,USD
2025-01-04,Nacala,VLSFO,594.99,USD
2025-01-04,Nacala,MGO,843.17,USD
2025-01-04,Baltic,IFO380,324.32,USD
2025-01-04,Baltic,VLSFO,468.18,USD
2025-01-04,Baltic,MGO,684.28,USD
2025-01-04,Black Sea,IFO380,311.88,USD
2025-01-04,Black Sea,VLSFO,447.79,USD
2025-01-04,Black Sea,MGO,650.92,USD
2025-01-04,Far East,IFO380,320.22,USD
2025-01-04,Far East,VLSFO,470.91,USD
2025-01-04,Far East,MGO,671.92,USD
2025-02-03,Gladstone,IFO380,360.39,USD
2025-02-03,Gladstone,VLSFO,527.07,USD
2025-02-03,Gladstone,MGO,755.94,USD
2025-02-03,Newcastle,IFO380,354.89,USD
2025-02-03,Newcastle,VLSFO,496.55,USD
2025-02-03,Newcastle,MGO,733.39,USD
2025-02-03,Hay Point,IFO380,369.78,USD
2025-02-03,Hay Point,VLSFO,523.73,USD
2025-02-03,Hay Point,MGO,761.05,USD
2025-02-03,Dalrymple Bay,IFO380,350.87,USD
2025-02-03,Dalrymple Bay,VLSFO,518.21,USD
2025-02-03,Dalrymple Bay,MGO,747.83,USD
2025-02-03,Taboneo,IFO380,329.67,USD
2025-02-03,Taboneo,VLSFO,471.71,USD
2025-02-03,Taboneo,MGO,679.45,USD
2025-02-03,Muara Pantai,IFO380,345.69,USD
2025-02-03,Muara Pantai,VLSFO,483.1,USD
2025-02-03,Muara Pantai,MGO,703.83,USD
2025-02-03,Samarinda,IFO380,321.57,USD
2025-02-03,Samarinda,VLSFO,470.31,USD
2025-02-03,Samarinda,MGO,674.56,USD
2025-02-03,Hampton Roads,IFO380,320.51,USD
2025-02-03,Hampton Roads,VLSFO,468.02,USD
2025-02-03,Hampton Roads,MGO,668.25,USD
2025-02-03,Baltimore,IFO380,329.0,USD
2025-02-03,Baltimore,VLSFO,465.2,USD
2025-02-03,Baltimore,MGO,692.02,USD
2025-02-03,New Orleans,IFO380,313.92,USD
2025-02-03,New Orleans,VLSFO,447.56,USD
2025-02-03,New Orleans,MGO,653.84,USD
2025-02-03,Beira,IFO380,379.3,USD
2025-02-03,Beira,VLSFO,547.43,USD
2025-02-03,Beira,MGO,795.56,USD
2025-02-03,Nacala,IFO380,394.73,USD
2025-02-03,Nacala,VLSFO,556.53,USD
2025-02-03,Nacala,MGO,801.29,USD
2025-02-03,Baltic,IFO380,307.82,USD
2025-02-03,Baltic,VLSFO,448.59,USD
2025-02-03,Baltic,MGO,649.04,USD
2025-02-03,Black Sea,IFO380,318.57,USD
2025-02-03,Black Sea,VLSFO,456.13,USD
2025-02-03,Black Sea,MGO,661.25,USD
2025-02-03,Far East,IFO380,304.19,USD
2025-02-03,Far East,VLSFO,432.29,USD
2025-02-03,Far East,MGO,634.74,USD
2025-03-05,Gladstone,IFO380,347.91,USD
2025-03-05,Gladstone,VLSFO,502.65,USD
2025-03-05,Gladstone,MGO,735.78,USD
2025-03-05,Newcastle,IFO380,351.78,USD
2025-03-05,Newcastle,VLSFO,493.0,USD
2025-03-05,Newcastle,MGO,728.73,USD
2025-03-05,Hay Point,IFO380,349.64,USD
2025-03-05,Hay Point,VLSFO,501.16,USD
2025-03-05,Hay Point,MGO,721.28,USD
2025-03-05,Dalrymple Bay,IFO380,374.17,USD
2025-03-05,Dalrymple Bay,VLSFO,534.19,USD
2025-03-05,Dalrymple Bay,MGO,769.95,USD
2025-03-05,Taboneo,IFO380,325.14,USD
2025-03-05,Taboneo,VLSFO,470.23,USD
2025-03-05,Taboneo,MGO,686.71,USD
2025-03-05,Muara Pantai,IFO380,328.32,USD
2025-03-05,Muara Pantai,VLSFO,477.35,USD
2025-03-05,Muara Pantai,MGO,697.27,USD
2025-03-05,Samarinda,IFO380,327.43,USD
2025-03-05,Samarinda,VLSFO,460.3,USD
2025-03-05,Samarinda,MGO,657.25,USD
2025-03-05,Hampton Roads,IFO380,312.27,USD
2025-03-05,Hampton Roads,VLSFO,455.7,USD
2025-03-05,Hampton Roads,MGO,646.1,USD
2025-03-05,Baltimore,IFO380,313.09,USD
2025-03-05,Baltimore,VLSFO,454.06,USD
2025-03-05,Baltimore,MGO,662.67,USD
2025-03-05,New Orleans,IFO380,305.08,USD
2025-03-05,New Orleans,VLSFO,439.89,USD
2025-03-05,New Orleans,MGO,628.95,USD
2025-03-05,Beira,IFO380,385.93,USD
2025-03-05,Beira,VLSFO,544.62,USD
2025-03-05,Beira,MGO,789.91,USD
2025-03-05,Nacala,IFO380,382.02,USD
2025-03-05,Nacala,VLSFO,555.34,USD
2025-03-05,Nacala,MGO,795.0,USD
2025-03-05,Baltic,IFO380,318.31,USD
2025-03-05,Baltic,VLSFO,462.93,USD
2025-03-05,Baltic,MGO,661.03,USD
2025-03-05,Black Sea,IFO380,333.04,USD
2025-03-05,Black Sea,VLSFO,472.73,USD
2025-03-05,Black Sea,MGO,690.3,USD
2025-03-05,Far East,IFO380,304.32,USD
2025-03-05,Far East,VLSFO,440.51,USD
2025-03-05,Far East,MGO,646.55,USD
2025-04-04,Gladstone,IFO380,355.0,USD
2025-04-04,Gladstone,VLSFO,501.71,USD
2025-04-04,Gladstone,MGO,729.11,USD
2025-04-04,Newcastle,IFO380,336.17,USD
2025-04-04,Newcastle,VLSFO,486.06,USD
2025-04-04,Newcastle,MGO,706.46,USD
2025-04-04,Hay Point,IFO380,354.63,USD
2025-04-04,Hay Point,VLSFO,508.69,USD
2025-04-04,Hay Point,MGO,733.33,USD
2025-04-04,Dalrymple Bay,IFO380,350.52,USD
2025-04-04,Dalrymple Bay,VLSFO,500.55,USD
2025-04-04,Dalrymple Bay,MGO,716.97,USD
2025-04-04,Taboneo,IFO380,327.24,USD
2025-04-04,Taboneo,VLSFO,455.68,USD
2025-04-04,Taboneo,MGO,672.89,USD
2025-04-04,Muara Pantai,IFO380,322.61,USD
2025-04-04,Muara Pantai,VLSFO,462.82,USD
2025-04-04,Muara Pantai,MGO,668.84,USD
2025-04-04,Samarinda,IFO380,317.31,USD
2025-04-04,Samarinda,VLSFO,460.78,USD
2025-04-04,Samarinda,MGO,662.63,USD
2025-04-04,Hampton Roads,IFO380,308.26,USD
2025-04-04,Hampton Roads,VLSFO,441.39,USD
2025-04-04,Hampton Roads,MGO,645.19,USD
2025-04-04,Baltimore,IFO380,310.13,USD
2025-04-04,Baltimore,VLSFO,443.5,USD
2025-04-04,Baltimore,MGO,641.69,USD
2025-04-04,New Orleans,IFO380,291.18,USD
2025-04-04,New Orleans,VLSFO,428.06,USD
2025-04-04,New Orleans,MGO,624.22,USD
2025-04-04,Beira,IFO380,378.18,USD
2025-04-04,Beira,VLSFO,528.93,USD
2025-04-04,Beira,MGO,778.14,USD
2025-04-04,Nacala,IFO380,390.31,USD
2025-04-04,Nacala,VLSFO,559.81,USD
2025-04-04,Nacala,MGO,796.9,USD
2025-04-04,Baltic,IFO380,311.7,USD
2025-04-04,Baltic,VLSFO,449.1,USD
2025-04-04,Baltic,MGO,651.96,USD
2025-04-04,Black Sea,IFO380,309.79,USD
2025-04-04,Black Sea,VLSFO,433.27,USD
2025-04-04,Black Sea,MGO,631.19,USD
2025-04-04,Far East,IFO380,290.43,USD
2025-04-04,Far East,VLSFO,426.27,USD
2025-04-04,Far East,MGO,623.48,USD
2025-05-04,Gladstone,IFO380,338.33,USD
2025-05-04,Gladstone,VLSFO,501.23,USD
2025-05-04,Gladstone,MGO,724.7,USD
2025-05-04,Newcastle,IFO380,359.86,USD
2025-05-04,Newcastle,VLSFO,512.68,USD
2025-05-04,Newcastle,MGO,748.53,USD
2025-05-04,Hay Point,IFO380,352.73,USD
2025-05-04,Hay Point,VLSFO,504.05,USD
2025-05-04,Hay Point,MGO,742.16,USD
2025-05-04,Dalrymple Bay,IFO380,372.59,USD
2025-05-04,Dalrymple Bay,VLSFO,527.11,USD
2025-05-04,Dalrymple Bay,MGO,758.37,USD
2025-05-04,Taboneo,IFO380,327.63,USD
2025-05-04,Taboneo,VLSFO,474.84,USD
2025-05-04,Taboneo,MGO,685.95,USD
2025-05-04,Muara Pantai,IFO380,332.96,USD
2025-05-04,Muara Pantai,VLSFO,473.38,USD
2025-05-04,Muara Pantai,MGO,690.26,USD
2025-05-04,Samarinda,IFO380,325.3,USD
2025-05-04,Samarinda,VLSFO,456.91,USD
2025-05-04,Samarinda,MGO,681.91,USD
2025-05-04,Hampton Roads,IFO380,325.51,USD
2025-05-04,Hampton Roads,VLSFO,466.55,USD
2025-05-04,Hampton Roads,MGO,668.36,USD
2025-05-04,Baltimore,IFO380,310.96,USD
2025-05-04,Baltimore,VLSFO,455.79,USD
2025-05-04,Baltimore,MGO,656.8,USD
2025-05-04,New Orleans,IFO380,315.94,USD
2025-05-04,New Orleans,VLSFO,452.73,USD
2025-05-04,New Orleans,MGO,643.63,USD
2025-05-04,Beira,IFO380,392.3,USD
2025-05-04,Beira,VLSFO,557.12,USD
2025-05-04,Beira,MGO,809.48,USD
2025-05-04,Nacala,IFO380,378.97,USD
2025-05-04,Nacala,VLSFO,553.14,USD
2025-05-04,Nacala,MGO,795.15,USD
2025-05-04,Baltic,IFO380,318.94,USD
2025-05-04,Baltic,VLSFO,465.63,USD
2025-05-04,Baltic,MGO,664.32,USD
2025-05-04,Black Sea,IFO380,315.75,USD
2025-05-04,Black Sea,VLSFO,442.02,USD
2025-05-04,Black Sea,MGO,647.5,USD
2025-05-04,Far East,IFO380,304.09,USD
2025-05-04,Far East,VLSFO,429.51,USD
2025-05-04,Far East,MGO,627.13,USD
2025-06-03,Gladstone,IFO380,342.38,USD
2025-06-03,Gladstone,VLSFO,493.95,USD
2025-06-03,Gladstone,MGO,709.98,USD
2025-06-03,Newcastle,IFO380,336.88,USD
2025-06-03,Newcastle,VLSFO,480.81,USD
2025-06-03,Newcastle,MGO,684.57,USD
2025-06-03,Hay Point,IFO380,342.39,USD
2025-06-03,Hay Point,VLSFO,500.57,USD
2025-06-03,Hay Point,MGO,725.82,USD
2025-06-03,Dalrymple Bay,IFO380,344.92,USD
2025-06-03,Dalrymple Bay,VLSFO,503.02,USD
2025-06-03,Dalrymple Bay,MGO,714.67,USD
2025-06-03,Taboneo,IFO380,326.6,USD
2025-06-03,Taboneo,VLSFO,477.36,USD
2025-06-03,Taboneo,MGO,685.89,USD
2025-06-03,Muara Pantai,IFO380,328.82,USD
2025-06-03,Muara Pantai,VLSFO,468.09,USD
2025-06-03,Muara Pantai,MGO,664.85,USD
2025-06-03,Samarinda,IFO380,315.96,USD
2025-06-03,Samarinda,VLSFO,458.92,USD
2025-06-03,Samarinda,MGO,669.29,USD
2025-06-03,Hampton Roads,IFO380,312.35,USD
2025-06-03,Hampton Roads,VLSFO,449.63,USD
2025-06-03,Hampton Roads,MGO,639.04,USD
2025-06-03,Baltimore,IFO380,311.2,USD
2025-06-03,Baltimore,VLSFO,450.98,USD
2025-06-03,Baltimore,MGO,652.41,USD
2025-06-03,New Orleans,IFO380,295.44,USD
2025-06-03,New Orleans,VLSFO,425.31,USD
2025-06-03,New Orleans,MGO,610.44,USD
2025-06-03,Beira,IFO380,373.67,USD
2025-06-03,Beira,VLSFO,528.0,USD
2025-06-03,Beira,MGO,773.58,USD
2025-06-03,Nacala,IFO380,378.46,USD
2025-06-03,Nacala,VLSFO,535.85,USD
2025-06-03,Nacala,MGO,801.02,USD
2025-06-03,Baltic,IFO380,284.89,USD
2025-06-03,Baltic,VLSFO,408.03,USD
2025-06-03,Baltic,MGO,598.56,USD
2025-06-03,Black Sea,IFO380,302.95,USD
2025-06-03,Black Sea,VLSFO,432.56,USD
2025-06-03,Black Sea,MGO,634.69,USD
2025-06-03,Far East,IFO380,279.13,USD
2025-06-03,Far East,VLSFO,395.21,USD
2025-06-03,Far East,MGO,581.05,USD
2025-07-03,Gladstone,IFO380,349.49,USD
2025-07-03,Gladstone,VLSFO,488.67,USD
2025-07-03,Gladstone,MGO,720.32,USD
2025-07-03,Newcastle,IFO380,334.31,USD
2025-07-03,Newcastle,VLSFO,476.41,USD
2025-07-03,Newcastle,MGO,687.76,USD
2025-07-03,Hay Point,IFO380,347.11,USD
2025-07-03,Hay Point,VLSFO,496.54,USD
2025-07-03,Hay Point,MGO,729.39,USD
2025-07-03,Dalrymple Bay,IFO380,337.07,USD
2025-07-03,Dalrymple Bay,VLSFO,488.55,USD
2025-07-03,Dalrymple Bay,MGO,684.96,USD
2025-07-03,Taboneo,IFO380,325.18,USD
2025-07-03,Taboneo,VLSFO,450.29,USD
2025-07-03,Taboneo,MGO,667.6,USD
2025-07-03,Muara Pantai,IFO380,313.39,USD
2025-07-03,Muara Pantai,VLSFO,448.44,USD
2025-07-03,Muara Pantai,MGO,653.27,USD
2025-07-03,Samarinda,IFO380,298.35,USD
2025-07-03,Samarinda,VLSFO,432.67,USD
2025-07-03,Samarinda,MGO,625.31,USD
2025-07-03,Hampton Roads,IFO380,303.35,USD
2025-07-03,Hampton Roads,VLSFO,432.68,USD
2025-07-03,Hampton Roads,MGO,619.74,USD
2025-07-03,Baltimore,IFO380,313.94,USD
2025-07-03,Baltimore,VLSFO,440.39,USD
2025-07-03,Baltimore,MGO,639.28,USD
2025-07-03,New Orleans,IFO380,299.25,USD
2025-07-03,New Orleans,VLSFO,436.09,USD
2025-07-03,New Orleans,MGO,621.6,USD
2025-07-03,Beira,IFO380,369.6,USD
2025-07-03,Beira,VLSFO,532.05,USD
2025-07-03,Beira,MGO,767.22,USD
2025-07-03,Nacala,IFO380,372.58,USD
2025-07-03,Nacala,VLSFO,526.98,USD
2025-07-03,Nacala,MGO,769.46,USD
2025-07-03,Baltic,IFO380,302.69,USD
2025-07-03,Baltic,VLSFO,418.77,USD
2025-07-03,Baltic,MGO,616.13,USD
2025-07-03,Black Sea,IFO380,299.55,USD
2025-07-03,Black Sea,VLSFO,426.67,USD
2025-07-03,Black Sea,MGO,622.47,USD
2025-07-03,Far East,IFO380,292.12,USD
2025-07-03,Far East,VLSFO,436.13,USD
2025-07-03,Far East,MGO,620.48,USD
2025-08-02,Gladstone,IFO380,350.63,USD
2025-08-02,Gladstone,VLSFO,514.39,USD
2025-08-02,Gladstone,MGO,739.82,USD
2025-08-02,Newcastle,IFO380,336.88,USD
2025-08-02,Newcastle,VLSFO,496.86,USD
2025-08-02,Newcastle,MGO,697.51,USD
2025-08-02,Hay Point,IFO380,351.74,USD
2025-08-02,Hay Point,VLSFO,500.15,USD
2025-08-02,Hay Point,MGO,728.37,USD
2025-08-02,Dalrymple Bay,IFO380,353.05,USD
2025-08-02,Dalrymple Bay,VLSFO,506.7,USD
2025-08-02,Dalrymple Bay,MGO,739.27,USD
2025-08-02,Taboneo,IFO380,325.6,USD
2025-08-02,Taboneo,VLSFO,456.0,USD
2025-08-02,Taboneo,MGO,665.25,USD
2025-08-02,Muara Pantai,IFO380,331.06,USD
2025-08-02,Muara Pantai,VLSFO,459.95,USD
2025-08-02,Muara Pantai,MGO,686.41,USD
2025-08-02,Samarinda,IFO380,326.78,USD
2025-08-02,Samarinda,VLSFO,477.46,USD
2025-08-02,Samarinda,MGO,687.08,USD
2025-08-02,Hampton Roads,IFO380,324.12,USD
2025-08-02,Hampton Roads,VLSFO,455.25,USD
2025-08-02,Hampton Roads,MGO,659.73,USD
2025-08-02,Baltimore,IFO380,320.56,USD
2025-08-02,Baltimore,VLSFO,451.08,USD
2025-08-02,Baltimore,MGO,658.33,USD
2025-08-02,New Orleans,IFO380,318.75,USD
2025-08-02,New Orleans,VLSFO,459.78,USD
2025-08-02,New Orleans,MGO,647.88,USD
2025-08-02,Beira,IFO380,378.52,USD
2025-08-02,Beira,VLSFO,547.43,USD
2025-08-02,Beira,MGO,781.82,USD
2025-08-02,Nacala,IFO380,376.92,USD
2025-08-02,Nacala,VLSFO,552.71,USD
2025-08-02,Nacala,MGO,798.58,USD
2025-08-02,Baltic,IFO380,317.73,USD
2025-08-02,Baltic,VLSFO,450.99,USD
2025-08-02,Baltic,MGO,653.67,USD
2025-08-02,Black Sea,IFO380,307.15,USD
2025-08-02,Black Sea,VLSFO,440.72,USD
2025-08-02,Black Sea,MGO,639.67,USD
2025-08-02,Far East,IFO380,303.62,USD
2025-08-02,Far East,VLSFO,422.85,USD
2025-08-02,Far East,MGO,618.21,USD
2025-09-01,Gladstone,IFO380,340.32,USD
2025-09-01,Gladstone,VLSFO,492.97,USD
2025-09-01,Gladstone,MGO,719.75,USD
2025-09-01,Newcastle,IFO380,344.9,USD
2025-09-01,Newcastle,VLSFO,495.84,USD
2025-09-01,Newcastle,MGO,717.9,USD
2025-09-01,Hay Point,IFO380,343.07,USD
2025-09-01,Hay Point,VLSFO,485.25,USD
2025-09-01,Hay Point,MGO,708.77,USD
2025-09-01,Dalrymple Bay,IFO380,339.85,USD
2025-09-01,Dalrymple Bay,VLSFO,492.88,USD
2025-09-01,Dalrymple Bay,MGO,712.79,USD
2025-09-01,Taboneo,IFO380,326.14,USD
2025-09-01,Taboneo,VLSFO,459.99,USD
2025-09-01,Taboneo,MGO,677.92,USD
2025-09-01,Muara Pantai,IFO380,320.58,USD
2025-09-01,Muara Pantai,VLSFO,468.26,USD
2025-09-01,Muara Pantai,MGO,663.74,USD
2025-09-01,Samarinda,IFO380,308.83,USD
2025-09-01,Samarinda,VLSFO,448.54,USD
2025-09-01,Samarinda,MGO,655.66,USD
2025-09-01,Hampton Roads,IFO380,308.85,USD
2025-09-01,Hampton Roads,VLSFO,439.42,USD
2025-09-01,Hampton Roads,MGO,637.44,USD
2025-09-01,Baltimore,IFO380,324.15,USD
2025-09-01,Baltimore,VLSFO,451.87,USD
2025-09-01,Baltimore,MGO,650.69,USD
2025-09-01,New Orleans,IFO380,316.16,USD
2025-09-01,New Orleans,VLSFO,444.04,USD
2025-09-01,New Orleans,MGO,651.03,USD
2025-09-01,Beira,IFO380,379.42,USD
2025-09-01,Beira,VLSFO,532.84,USD
2025-09-01,Beira,MGO,775.11,USD
2025-09-01,Nacala,IFO380,379.7,USD
2025-09-01,Nacala,VLSFO,543.01,USD
2025-09-01,Nacala,MGO,785.51,USD
2025-09-01,Baltic,IFO380,301.35,USD
2025-09-01,Baltic,VLSFO,433.05,USD
2025-09-01,Baltic,MGO,616.3,USD
2025-09-01,Black Sea,IFO380,308.5,USD
2025-09-01,Black Sea,VLSFO,436.92,USD
2025-09-01,Black Sea,MGO,632.8,USD
2025-09-01,Far East,IFO380,295.98,USD
2025-09-01,Far East,VLSFO,402.41,USD
2025-09-01,Far East,MGO,594.5,USD
2025-10-01,Gladstone,IFO380,347.59,USD
2025-10-01,Gladstone,VLSFO,493.84,USD
2025-10-01,Gladstone,MGO,710.73,USD
2025-10-01,Newcastle,IFO380,325.31,USD
2025-10-01,Newcastle,VLSFO,459.01,USD
2025-10-01,Newcastle,MGO,664.12,USD
2025-10-01,Hay Point,IFO380,345.66,USD
2025-10-01,Hay Point,VLSFO,492.4,USD
2025-10-01,Hay Point,MGO,716.5,USD
2025-10-01,Dalrymple Bay,IFO380,337.96,USD
2025-10-01,Dalrymple Bay,VLSFO,489.21,USD
2025-10-01,Dalrymple Bay,MGO,715.58,USD
2025-10-01,Taboneo,IFO380,315.87,USD
2025-10-01,Taboneo,VLSFO,443.06,USD
2025-10-01,Taboneo,MGO,653.17,USD
2025-10-01,Muara Pantai,IFO380,311.96,USD
2025-10-01,Muara Pantai,VLSFO,456.32,USD
2025-10-01,Muara Pantai,MGO,659.98,USD
2025-10-01,Samarinda,IFO380,300.97,USD
2025-10-01,Samarinda,VLSFO,433.53,USD
2025-10-01,Samarinda,MGO,626.33,USD
2025-10-01,Hampton Roads,IFO380,317.44,USD
2025-10-01,Hampton Roads,VLSFO,455.84,USD
2025-10-01,Hampton Roads,MGO,644.93,USD
2025-10-01,Baltimore,IFO380,306.56,USD
2025-10-01,Baltimore,VLSFO,433.4,USD
2025-10-01,Baltimore,MGO,641.12,USD
2025-10-01,New Orleans,IFO380,296.98,USD
2025-10-01,New Orleans,VLSFO,413.04,USD
2025-10-01,New Orleans,MGO,595.07,USD
2025-10-01,Beira,IFO380,364.64,USD
2025-10-01,Beira,VLSFO,519.05,USD
2025-10-01,Beira,MGO,747.03,USD
2025-10-01,Nacala,IFO380,375.26,USD
2025-10-01,Nacala,VLSFO,530.91,USD
2025-10-01,Nacala,MGO,776.76,USD
2025-10-01,Baltic,IFO380,302.25,USD
2025-10-01,Baltic,VLSFO,416.08,USD
2025-10-01,Baltic,MGO,621.28,USD
2025-10-01,Black Sea,IFO380,283.15,USD
2025-10-01,Black Sea,VLSFO,406.7,USD
2025-10-01,Black Sea,MGO,601.64,USD
2025-10-01,Far East,IFO380,284.07,USD
2025-10-01,Far East,VLSFO,414.58,USD
2025-10-01,Far East,MGO,597.01,USD
2025-10-31,Gladstone,IFO380,329.86,USD
2025-10-31,Gladstone,VLSFO,486.82,USD
2025-10-31,Gladstone,MGO,701.29,USD
2025-10-31,Newcastle,IFO380,338.49,USD
2025-10-31,Newcastle,VLSFO,480.77,USD
2025-10-31,Newcastle,MGO,693.58,USD
2025-10-31,Hay Point,IFO380,346.85,USD
2025-10-31,Hay Point,VLSFO,499.94,USD
2025-10-31,Hay Point,MGO,728.3,USD
2025-10-31,Dalrymple Bay,IFO380,340.88,USD
2025-10-31,Dalrymple Bay,VLSFO,471.36,USD
2025-10-31,Dalrymple Bay,MGO,699.53,USD
2025-10-31,Taboneo,IFO380,317.28,USD
2025-10-31,Taboneo,VLSFO,441.92,USD
2025-10-31,Taboneo,MGO,648.65,USD
2025-10-31,Muara Pantai,IFO380,319.55,USD
2025-10-31,Muara Pantai,VLSFO,461.22,USD
2025-10-31,Muara Pantai,MGO,660.04,USD
2025-10-31,Samarinda,IFO380,310.07,USD
2025-10-31,Samarinda,VLSFO,435.78,USD
2025-10-31,Samarinda,MGO,640.01,USD
2025-10-31,Hampton Roads,IFO380,305.67,USD
2025-10-31,Hampton Roads,VLSFO,435.13,USD
2025-10-31,Hampton Roads,MGO,635.78,USD
2025-10-31,Baltimore,IFO380,303.75,USD
2025-10-31,Baltimore,VLSFO,432.08,USD
2025-10-31,Baltimore,MGO,629.29,USD
2025-10-31,New Orleans,IFO380,304.01,USD
2025-10-31,New Orleans,VLSFO,430.82,USD
2025-10-31,New Orleans,MGO,629.34,USD
2025-10-31,Beira,IFO380,367.58,USD
2025-10-31,Beira,VLSFO,530.96,USD
2025-10-31,Beira,MGO,773.69,USD
2025-10-31,Nacala,IFO380,375.76,USD
2025-10-31,Nacala,VLSFO,522.54,USD
2025-10-31,Nacala,MGO,766.39,USD
2025-10-31,Baltic,IFO380,301.11,USD
2025-10-31,Baltic,VLSFO,427.59,USD
2025-10-31,Baltic,MGO,624.02,USD
2025-10-31,Black Sea,IFO380,285.3,USD
2025-10-31,Black Sea,VLSFO,402.51,USD
2025-10-31,Black Sea,MGO,582.63,USD
2025-10-31,Far East,IFO380,302.18,USD
2025-10-31,Far East,VLSFO,432.06,USD
2025-10-31,Far East,MGO,610.92,USD
