tender_id,tender_date,broker_id,origin,destination_port,cargo_type,vessel_class,route_id,quantity_mt,quoted_freight_usd_mt,contract_duration_days,market_freight_usd_mt,predicted_fair_value_usd_mt,fair_value_lower_usd_mt,fair_value_upper_usd_mt,bunker_price_usd_mt,congestion_index,predicted_waiting_hours,broker_historical_bid_count,broker_historical_premium_pct,vessel_historical_bid_count,broker_vessel_historical_frequency,synthetic_anomaly_ground_truth,bid_rank,winner,bid_deviation_pct,bid_spread_pct,fair_value_band_breach,high_positive_deviation_flag
TND-2023-0365,2024-01-16,BRK-MERIDIAN,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,151501.0,36.7,41,34.65,35.25,32.43,38.07,667.0,0.45,62.5,66,1.15,38,3,0,6,0,4.11,11.99,0,0
TND-2023-0365,2024-01-16,BRK-GLOBAL,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,138121.0,36.89,26,34.65,35.25,32.43,38.07,667.0,0.45,62.5,41,6.27,39,5,0,7,0,4.65,11.99,0,0
TND-2023-0366,2025-07-12,BRK-TRITON,Richards Bay,DHA,Thermal Coal,Capesize,SAF_DHA_CAP,143246.0,21.54,28,20.95,21.69,19.95,23.43,610.9,0.33,39.8,74,5.91,34,6,0,1,1,-0.69,9.29,0,0
TND-2023-0366,2025-07-12,BRK-MARITIME,Richards Bay,DHA,Thermal Coal,Capesize,SAF_DHA_CAP,157365.0,22.4,41,20.95,21.69,19.95,23.43,610.9,0.33,39.8,72,0.44,48,5,0,2,0,3.27,9.29,0,0
TND-2023-0366,2025-07-12,BRK-SOUTHERN,Richards Bay,DHA,Thermal Coal,Capesize,SAF_DHA_CAP,143999.0,22.48,43,20.95,21.69,19.95,23.43,610.9,0.33,39.8,17,5.56,46,7,0,3,0,3.64,9.29,0,0
TND-2023-0366,2025-07-12,BRK-PACIFIC,Richards Bay,DHA,Thermal Coal,Capesize,SAF_DHA_CAP,143849.0,22.61,37,20.95,21.69,19.95,23.43,610.9,0.33,39.8,51,2.7,48,13,0,4,0,4.24,9.29,0,0
TND-2023-0366,2025-07-12,BRK-VANGUARD,Richards Bay,DHA,Thermal Coal,Capesize,SAF_DHA_CAP,146824.0,23.03,27,20.95,21.69,19.95,23.43,610.9,0.33,39.8,76,2.16,40,14,0,5,0,6.18,9.29,0,0
TND-2023-0366,2025-07-12,BRK-GLOBAL,Richards Bay,DHA,Thermal Coal,Capesize,SAF_DHA_CAP,143833.0,23.48,42,20.95,21.69,19.95,23.43,610.9,0.33,39.8,46,4.49,35,7,0,6,0,8.25,9.29,1,0
TND-2023-0366,2025-07-12,BRK-NAVIGATOR,Richards Bay,DHA,Thermal Coal,Capesize,SAF_DHA_CAP,148622.0,23.54,41,20.95,21.69,19.95,23.43,610.9,0.33,39.8,37,-3.54,49,4,0,7,0,8.53,9.29,1,0
TND-2023-0367,2025-06-01,BRK-AEGEAN,Gladstone,PAR,Coking Coal,Panamax,AUS_PAR_PAN,72877.0,15.37,39,16.11,16.1,14.81,17.39,555.8,0.37,45.9,29,2.67,47,5,0,1,1,-4.53,13.4,0,0
TND-2023-0367,2025-06-01,BRK-HORIZON,Gladstone,PAR,Coking Coal,Panamax,AUS_PAR_PAN,72500.0,15.94,31,16.11,16.1,14.81,17.39,555.8,0.37,45.9,57,1.53,41,13,0,2,0,-0.99,13.4,0,0
TND-2023-0367,2025-06-01,BRK-OCEANIC,Gladstone,PAR,Coking Coal,Panamax,AUS_PAR_PAN,76389.0,15.95,39,16.11,16.1,14.81,17.39,555.8,0.37,45.9,56,-3.76,32,2,0,3,0,-0.93,13.4,0,0
TND-2023-0367,2025-06-01,BRK-APEX,Gladstone,PAR,Coking Coal,Panamax,AUS_PAR_PAN,71904.0,16.56,36,16.11,16.1,14.81,17.39,555.8,0.37,45.9,21,1.42,45,7,0,4,0,2.86,13.4,0,0
TND-2023-0367,2025-06-01,BRK-MERIDIAN,Gladstone,PAR,Coking Coal,Panamax,AUS_PAR_PAN,73257.0,16.63,33,16.11,16.1,14.81,17.39,555.8,0.37,45.9,40,5.91,24,10,0,5,0,3.29,13.4,0,0
TND-2023-0367,2025-06-01,BRK-ALLIANCE,Gladstone,PAR,Coking Coal,Panamax,AUS_PAR_PAN,73132.0,16.78,33,16.11,16.1,14.81,17.39,555.8,0.37,45.9,29,3.18,11,14,0,6,0,4.22,13.4,0,0
TND-2023-0367,2025-06-01,BRK-EASTERN,Gladstone,PAR,Coking Coal,Panamax,AUS_PAR_PAN,75578.0,16.86,41,16.11,16.1,14.81,17.39,555.8,0.37,45.9,27,1.42,19,2,0,7,0,4.72,13.4,0,0
TND-2023-0367,2025-06-01,BRK-NAVIGATOR,Gladstone,PAR,Coking Coal,Panamax,AUS_PAR_PAN,71835.0,17.43,29,16.11,16.1,14.81,17.39,555.8,0.37,45.9,40,1.16,12,8,0,8,0,8.26,13.4,1,0
TND-2023-0368,2025-01-11,BRK-VANGUARD,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,75455.0,11.0,16,12.07,11.76,10.82,12.7,667.7,0.31,25.6,35,1.59,26,5,0,1,1,-6.46,13.09,0,0
TND-2023-0368,2025-01-11,BRK-SOUTHERN,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,72835.0,11.5,15,12.07,11.76,10.82,12.7,667.7,0.31,25.6,39,5.78,30,4,0,2,0,-2.21,13.09,0,0
TND-2023-0368,2025-01-11,BRK-OCEANIC,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,72262.0,12.12,28,12.07,11.76,10.82,12.7,667.7,0.31,25.6,24,-1.34,36,13,0,3,0,3.06,13.09,0,0
TND-2023-0368,2025-01-11,BRK-ZENITH,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,69297.0,12.35,22,12.07,11.76,10.82,12.7,667.7,0.31,25.6,28,0.17,37,3,0,4,0,5.02,13.09,0,0
TND-2023-0368,2025-01-11,BRK-NAVIGATOR,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,70908.0,12.44,44,12.07,11.76,10.82,12.7,667.7,0.31,25.6,34,-3.37,30,9,0,5,0,5.78,13.09,0,0
TND-2023-0369,2025-09-18,BRK-MARITIME,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,71033.0,11.3,34,12.11,11.69,10.75,12.63,639.6,0.3,41.0,30,-0.59,38,10,0,1,1,-3.34,8.14,0,0
TND-2023-0369,2025-09-18,BRK-PACIFIC,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,74077.0,11.33,43,12.11,11.69,10.75,12.63,639.6,0.3,41.0,75,7.68,8,13,0,2,0,-3.08,8.14,0,0
TND-2023-0369,2025-09-18,BRK-ALLIANCE,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,75287.0,11.51,31,12.11,11.69,10.75,12.63,639.6,0.3,41.0,37,0.09,31,14,0,3,0,-1.54,8.14,0,0
TND-2023-0369,2025-09-18,BRK-AEGEAN,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,68422.0,12.16,20,12.11,11.69,10.75,12.63,639.6,0.3,41.0,23,2.22,15,10,0,4,0,4.02,8.14,0,0
TND-2023-0369,2025-09-18,BRK-EASTERN,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,71568.0,12.22,24,12.11,11.69,10.75,12.63,639.6,0.3,41.0,78,4.59,28,10,0,5,0,4.53,8.14,0,0
TND-2023-0370,2024-11-14,BRK-ZENITH,Hay Point,GAN,Coking Coal,Capesize,AUS_GAN_CAP,155291.0,23.1,23,23.59,24.52,22.56,26.48,728.4,0.85,87.2,48,3.38,43,5,0,1,1,-5.79,12.25,0,0
TND-2023-0370,2024-11-14,BRK-OCEANIC,Hay Point,GAN,Coking Coal,Capesize,AUS_GAN_CAP,151942.0,23.83,17,23.59,24.52,22.56,26.48,728.4,0.85,87.2,20,-0.56,46,13,0,2,0,-2.81,12.25,0,0
TND-2023-0370,2024-11-14,BRK-SOUTHERN,Hay Point,GAN,Coking Coal,Capesize,AUS_GAN_CAP,158256.0,24.47,44,23.59,24.52,22.56,26.48,728.4,0.85,87.2,29,-0.65,37,10,0,3,0,-0.2,12.25,0,0
TND-2023-0370,2024-11-14,BRK-APEX,Hay Point,GAN,Coking Coal,Capesize,AUS_GAN_CAP,161211.0,25.83,24,23.59,24.52,22.56,26.48,728.4,0.85,87.2,67,0.62,33,4,0,4,0,5.34,12.25,0,0
TND-2023-0370,2024-11-14,BRK-MERIDIAN,Hay Point,GAN,Coking Coal,Capesize,AUS_GAN_CAP,151448.0,25.93,19,23.59,24.52,22.56,26.48,728.4,0.85,87.2,15,-2.61,48,11,0,5,0,5.75,12.25,0,0
TND-2023-0371,2025-07-21,BRK-EASTERN,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,144787.0,25.06,34,26.41,26.61,24.48,28.74,616.2,0.39,52.6,25,7.32,25,2,0,1,1,-5.82,15.32,0,0
TND-2023-0371,2025-07-21,BRK-GLOBAL,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,145515.0,26.08,37,26.41,26.61,24.48,28.74,616.2,0.39,52.6,34,7.48,36,5,0,2,0,-1.99,15.32,0,0
TND-2023-0371,2025-07-21,BRK-ALLIANCE,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,138337.0,26.57,14,26.41,26.61,24.48,28.74,616.2,0.39,52.6,25,-0.04,42,7,0,3,0,-0.15,15.32,0,0
TND-2023-0371,2025-07-21,BRK-APEX,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,140770.0,27.73,15,26.41,26.61,24.48,28.74,616.2,0.39,52.6,68,-5.0,20,10,0,4,0,4.21,15.32,0,0
TND-2023-0371,2025-07-21,BRK-ZENITH,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,141376.0,28.9,22,26.41,26.61,24.48,28.74,616.2,0.39,52.6,58,2.03,5,1,0,5,0,8.61,15.32,1,0
TND-2023-0372,2023-02-03,BRK-VANGUARD,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,69969.0,10.83,36,11.64,11.46,10.54,12.38,615.2,0.58,38.0,76,-2.91,13,12,0,1,1,-5.5,14.5,0,0
TND-2023-0372,2023-02-03,BRK-MARITIME,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,71367.0,11.03,14,11.64,11.46,10.54,12.38,615.2,0.58,38.0,76,-1.26,40,5,0,2,0,-3.75,14.5,0,0
TND-2023-0372,2023-02-03,BRK-HORIZON,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,72366.0,11.33,43,11.64,11.46,10.54,12.38,615.2,0.58,38.0,60,3.18,14,5,0,3,0,-1.13,14.5,0,0
TND-2023-0372,2023-02-03,BRK-SOUTHERN,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,74458.0,11.63,41,11.64,11.46,10.54,12.38,615.2,0.58,38.0,18,5.33,36,11,0,4,0,1.48,14.5,0,0
TND-2023-0372,2023-02-03,BRK-NAVIGATOR,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,68594.0,12.24,28,11.64,11.46,10.54,12.38,615.2,0.58,38.0,18,0.94,18,11,0,5,0,6.81,14.5,0,0
TND-2023-0372,2023-02-03,BRK-ALLIANCE,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,73516.0,12.25,26,11.64,11.46,10.54,12.38,615.2,0.58,38.0,67,3.47,20,9,0,6,0,6.89,14.5,0,0
TND-2023-0372,2023-02-03,BRK-GLOBAL,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,74110.0,12.28,33,11.64,11.46,10.54,12.38,615.2,0.58,38.0,42,0.73,6,3,0,7,0,7.16,14.5,0,0
TND-2023-0372,2023-02-03,BRK-APEX,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,70530.0,12.4,38,11.64,11.46,10.54,12.38,615.2,0.58,38.0,15,0.23,49,3,0,8,0,8.2,14.5,1,0
TND-2023-0373,2023-01-14,BRK-EASTERN,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,69016.0,12.22,18,13.23,12.97,11.93,14.01,750.6,0.79,107.4,12,-6.08,16,13,0,1,1,-5.78,14.4,0,0
TND-2023-0373,2023-01-14,BRK-SOUTHERN,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,68604.0,12.35,15,13.23,12.97,11.93,14.01,750.6,0.79,107.4,11,-1.76,38,13,0,2,0,-4.78,14.4,0,0
TND-2023-0373,2023-01-14,BRK-PACIFIC,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,69663.0,12.63,43,13.23,12.97,11.93,14.01,750.6,0.79,107.4,46,-1.27,31,11,0,3,0,-2.62,14.4,0,0
TND-2023-0373,2023-01-14,BRK-AEGEAN,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,71861.0,13.26,38,13.23,12.97,11.93,14.01,750.6,0.79,107.4,52,-4.07,7,3,0,4,0,2.24,14.4,0,0
TND-2023-0373,2023-01-14,BRK-APEX,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,74989.0,13.6,16,13.23,12.97,11.93,14.01,750.6,0.79,107.4,64,3.05,8,4,0,5,0,4.86,14.4,0,0
TND-2023-0373,2023-01-14,BRK-OCEANIC,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,75121.0,13.71,22,13.23,12.97,11.93,14.01,750.6,0.79,107.4,36,-1.05,32,8,0,6,0,5.71,14.4,0,0
TND-2023-0373,2023-01-14,BRK-HORIZON,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,75121.0,13.98,22,13.23,12.97,11.93,14.01,750.6,0.79,107.4,17,4.49,35,1,0,7,0,7.79,14.4,0,0
TND-2023-0374,2023-11-20,BRK-OCEANIC,Richards Bay,DHA,Thermal Coal,Capesize,SAF_DHA_CAP,153554.0,17.93,14,18.03,17.75,16.33,19.17,709.5,0.55,51.3,36,1.79,19,6,0,1,1,1.01,7.64,0,0
TND-2023-0374,2023-11-20,BRK-SOUTHERN,Richards Bay,DHA,Thermal Coal,Capesize,SAF_DHA_CAP,146083.0,17.98,31,18.03,17.75,16.33,19.17,709.5,0.55,51.3,64,1.7,24,9,0,2,0,1.3,7.64,0,0
TND-2023-0374,2023-11-20,BRK-MARITIME,Richards Bay,DHA,Thermal Coal,Capesize,SAF_DHA_CAP,152441.0,18.4,35,18.03,17.75,16.33,19.17,709.5,0.55,51.3,46,1.54,14,8,0,3,0,3.66,7.64,0,0
TND-2023-0374,2023-11-20,BRK-APEX,Richards Bay,DHA,Thermal Coal,Capesize,SAF_DHA_CAP,149041.0,19.3,27,18.03,17.75,16.33,19.17,709.5,0.55,51.3,55,-2.45,28,8,0,4,0,8.73,7.64,1,0
TND-2023-0375,2024-01-18,BRK-NAVIGATOR,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,138775.0,32.87,28,35.44,34.3,31.56,37.04,738.3,0.5,25.5,73,-2.06,12,10,0,1,1,-4.17,12.9,0,0
TND-2023-0375,2024-01-18,BRK-MERIDIAN,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,137962.0,33.35,40,35.44,34.3,31.56,37.04,738.3,0.5,25.5,16,1.79,29,8,0,2,0,-2.77,12.9,0,0
TND-2023-0375,2024-01-18,BRK-OCEANIC,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,149684.0,36.33,16,35.44,34.3,31.56,37.04,738.3,0.5,25.5,46,6.48,11,5,0,3,0,5.92,12.9,0,0
TND-2023-0375,2024-01-18,BRK-PACIFIC,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,143390.0,36.37,16,35.44,34.3,31.56,37.04,738.3,0.5,25.5,62,2.32,20,14,0,4,0,6.03,12.9,0,0
TND-2023-0375,2024-01-18,BRK-AEGEAN,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,149603.0,36.52,19,35.44,34.3,31.56,37.04,738.3,0.5,25.5,79,-0.36,17,13,0,5,0,6.47,12.9,0,0
TND-2023-0375,2024-01-18,BRK-APEX,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,138380.0,37.11,43,35.44,34.3,31.56,37.04,738.3,0.5,25.5,30,1.86,8,13,0,6,0,8.19,12.9,1,0
TND-2023-0376,2024-10-03,BRK-HORIZON,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,143924.0,25.63,27,25.92,26.82,24.67,28.97,697.7,0.19,26.3,55,1.13,17,8,0,1,1,-4.44,9.09,0,0
TND-2023-0376,2024-10-03,BRK-ALLIANCE,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,142684.0,26.17,29,25.92,26.82,24.67,28.97,697.7,0.19,26.3,31,-0.81,28,6,0,2,0,-2.42,9.09,0,0
TND-2023-0376,2024-10-03,BRK-APEX,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,147552.0,26.93,36,25.92,26.82,24.67,28.97,697.7,0.19,26.3,35,-1.38,18,11,0,3,0,0.41,9.09,0,0
TND-2023-0376,2024-10-03,BRK-MERIDIAN,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,148762.0,27.17,41,25.92,26.82,24.67,28.97,697.7,0.19,26.3,72,3.57,24,10,0,4,0,1.3,9.09,0,0
TND-2023-0376,2024-10-03,BRK-VANGUARD,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,140508.0,27.96,26,25.92,26.82,24.67,28.97,697.7,0.19,26.3,67,5.94,48,14,0,5,0,4.25,9.09,0,0
TND-2023-0377,2024-07-30,BRK-PACIFIC,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,68812.0,24.2,37,25.34,25.53,23.49,27.57,627.4,0.39,47.0,27,2.78,46,13,0,1,1,-5.21,10.99,0,0
TND-2023-0377,2024-07-30,BRK-AEGEAN,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,67901.0,25.02,42,25.34,25.53,23.49,27.57,627.4,0.39,47.0,25,1.19,20,14,0,2,0,-2.0,10.99,0,0
TND-2023-0377,2024-07-30,BRK-ALLIANCE,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,66781.0,25.51,33,25.34,25.53,23.49,27.57,627.4,0.39,47.0,19,1.24,19,6,0,3,0,-0.08,10.99,0,0
TND-2023-0377,2024-07-30,BRK-NAVIGATOR,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,66641.0,25.76,25,25.34,25.53,23.49,27.57,627.4,0.39,47.0,34,-1.87,42,3,0,4,0,0.9,10.99,0,0
TND-2023-0377,2024-07-30,BRK-MERIDIAN,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,69978.0,26.13,18,25.34,25.53,23.49,27.57,627.4,0.39,47.0,25,9.13,14,3,0,5,0,2.35,10.99,0,0
TND-2023-0377,2024-07-30,BRK-TRITON,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,68311.0,26.22,16,25.34,25.53,23.49,27.57,627.4,0.39,47.0,40,0.97,33,2,0,6,0,2.7,10.99,0,0
TND-2023-0377,2024-07-30,BRK-EASTERN,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,70245.0,26.5,17,25.34,25.53,23.49,27.57,627.4,0.39,47.0,31,1.48,45,5,0,7,0,3.8,10.99,0,0
TND-2023-0377,2024-07-30,BRK-SOUTHERN,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,69330.0,26.86,36,25.34,25.53,23.49,27.57,627.4,0.39,47.0,56,1.33,17,10,0,8,0,5.21,10.99,0,0
TND-2023-0378,2023-12-23,BRK-GLOBAL,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,142116.0,26.59,19,28.86,28.35,26.08,30.62,616.0,0.6,77.5,38,3.43,34,8,0,1,1,-6.21,15.91,0,0
TND-2023-0378,2023-12-23,BRK-SOUTHERN,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,150217.0,26.75,24,28.86,28.35,26.08,30.62,616.0,0.6,77.5,11,-2.78,20,4,0,2,0,-5.64,15.91,0,0
TND-2023-0378,2023-12-23,BRK-VANGUARD,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,146199.0,28.84,26,28.86,28.35,26.08,30.62,616.0,0.6,77.5,11,0.46,8,4,0,3,0,1.73,15.91,0,0
TND-2023-0378,2023-12-23,BRK-NAVIGATOR,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,143151.0,29.32,20,28.86,28.35,26.08,30.62,616.0,0.6,77.5,16,-0.96,25,1,0,4,0,3.42,15.91,0,0
TND-2023-0378,2023-12-23,BRK-ZENITH,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,144737.0,30.82,42,28.86,28.35,26.08,30.62,616.0,0.6,77.5,52,3.64,27,1,0,5,0,8.71,15.91,1,0
TND-2023-0379,2023-11-28,BRK-ALLIANCE,Richards Bay,DHA,Thermal Coal,Capesize,SAF_DHA_CAP,149266.0,16.33,33,16.89,17.25,15.87,18.63,644.0,0.26,30.2,36,-1.65,42,6,0,1,1,-5.33,13.78,0,0
TND-2023-0379,2023-11-28,BRK-ZENITH,Richards Bay,DHA,Thermal Coal,Capesize,SAF_DHA_CAP,147392.0,16.39,17,16.89,17.25,15.87,18.63,644.0,0.26,30.2,56,4.71,26,8,0,2,0,-4.99,13.78,0,0
TND-2023-0379,2023-11-28,BRK-MARITIME,Richards Bay,DHA,Thermal Coal,Capesize,SAF_DHA_CAP,156054.0,16.67,23,16.89,17.25,15.87,18.63,644.0,0.26,30.2,79,1.46,26,11,0,3,0,-3.36,13.78,0,0
TND-2023-0379,2023-11-28,BRK-MERIDIAN,Richards Bay,DHA,Thermal Coal,Capesize,SAF_DHA_CAP,153305.0,17.72,44,16.89,17.25,15.87,18.63,644.0,0.26,30.2,57,1.72,24,6,0,4,0,2.72,13.78,0,0
TND-2023-0379,2023-11-28,BRK-PACIFIC,Richards Bay,DHA,Thermal Coal,Capesize,SAF_DHA_CAP,149690.0,17.92,34,16.89,17.25,15.87,18.63,644.0,0.26,30.2,36,2.37,47,9,0,5,0,3.88,13.78,0,0
TND-2023-0379,2023-11-28,BRK-AEGEAN,Richards Bay,DHA,Thermal Coal,Capesize,SAF_DHA_CAP,145910.0,18.34,37,16.89,17.25,15.87,18.63,644.0,0.26,30.2,25,0.66,10,5,0,6,0,6.32,13.78,0,0
TND-2023-0379,2023-11-28,BRK-SOUTHERN,Richards Bay,DHA,Thermal Coal,Capesize,SAF_DHA_CAP,149405.0,18.58,35,16.89,17.25,15.87,18.63,644.0,0.26,30.2,59,4.57,45,3,0,7,0,7.71,13.78,0,0
TND-2023-0380,2023-01-29,BRK-OCEANIC,Gladstone,PAR,Coking Coal,Panamax,AUS_PAR_PAN,73319.0,21.31,25,21.02,21.51,19.79,23.23,752.3,0.77,56.8,23,5.2,36,11,0,1,1,-0.93,9.15,0,0
TND-2023-0380,2023-01-29,BRK-MARITIME,Gladstone,PAR,Coking Coal,Panamax,AUS_PAR_PAN,74066.0,21.59,29,21.02,21.51,19.79,23.23,752.3,0.77,56.8,35,5.39,32,8,0,2,0,0.37,9.15,0,0
TND-2023-0380,2023-01-29,BRK-HORIZON,Gladstone,PAR,Coking Coal,Panamax,AUS_PAR_PAN,73607.0,22.62,15,21.02,21.51,19.79,23.23,752.3,0.77,56.8,43,0.71,45,2,0,3,0,5.16,9.15,0,0
TND-2023-0380,2023-01-29,BRK-ALLIANCE,Gladstone,PAR,Coking Coal,Panamax,AUS_PAR_PAN,75094.0,22.7,43,21.02,21.51,19.79,23.23,752.3,0.77,56.8,75,-3.92,40,3,0,4,0,5.53,9.15,0,0
TND-2023-0380,2023-01-29,BRK-SOUTHERN,Gladstone,PAR,Coking Coal,Panamax,AUS_PAR_PAN,73985.0,22.8,36,21.02,21.51,19.79,23.23,752.3,0.77,56.8,37,5.44,42,1,0,5,0,6.0,9.15,0,0
TND-2023-0380,2023-01-29,BRK-MERIDIAN,Gladstone,PAR,Coking Coal,Panamax,AUS_PAR_PAN,78527.0,23.26,20,21.02,21.51,19.79,23.23,752.3,0.77,56.8,16,3.92,42,13,0,6,0,8.14,9.15,1,0
TND-2023-0381,2025-02-02,BRK-EASTERN,Gladstone,PAR,Coking Coal,Panamax,AUS_PAR_PAN,77356.0,21.21,19,23.02,22.57,20.76,24.38,738.8,0.27,14.3,16,4.14,34,7,0,1,1,-6.03,14.29,0,0
TND-2023-0381,2025-02-02,BRK-AEGEAN,Gladstone,PAR,Coking Coal,Panamax,AUS_PAR_PAN,71923.0,21.26,20,23.02,22.57,20.76,24.38,738.8,0.27,14.3,57,1.07,26,14,0,2,0,-5.8,14.29,0,0
TND-2023-0381,2025-02-02,BRK-PACIFIC,Gladstone,PAR,Coking Coal,Panamax,AUS_PAR_PAN,75286.0,22.74,32,23.02,22.57,20.76,24.38,738.8,0.27,14.3,48,-3.91,10,8,0,3,0,0.75,14.29,0,0
TND-2023-0381,2025-02-02,BRK-GLOBAL,Gladstone,PAR,Coking Coal,Panamax,AUS_PAR_PAN,72849.0,22.97,22,23.02,22.57,20.76,24.38,738.8,0.27,14.3,47,3.95,25,14,0,4,0,1.77,14.29,0,0
TND-2023-0381,2025-02-02,BRK-APEX,Gladstone,PAR,Coking Coal,Panamax,AUS_PAR_PAN,73650.0,23.75,19,23.02,22.57,20.76,24.38,738.8,0.27,14.3,51,2.68,10,9,0,5,0,5.23,14.29,0,0
TND-2023-0381,2025-02-02,BRK-SOUTHERN,Gladstone,PAR,Coking Coal,Panamax,AUS_PAR_PAN,77315.0,24.24,18,23.02,22.57,20.76,24.38,738.8,0.27,14.3,14,-0.42,6,10,0,6,0,7.4,14.29,0,0
TND-2023-0382,2023-05-24,BRK-ALLIANCE,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,73285.0,9.94,44,10.01,10.4,9.57,11.23,649.9,0.39,50.5,45,0.94,7,5,0,1,1,-4.42,5.33,0,0
TND-2023-0382,2023-05-24,BRK-PACIFIC,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,69020.0,10.02,40,10.01,10.4,9.57,11.23,649.9,0.39,50.5,49,-3.27,15,4,0,2,0,-3.65,5.33,0,0
TND-2023-0382,2023-05-24,BRK-GLOBAL,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,73834.0,10.27,14,10.01,10.4,9.57,11.23,649.9,0.39,50.5,19,1.74,28,9,0,3,0,-1.25,5.33,0,0
TND-2023-0382,2023-05-24,BRK-MERIDIAN,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,69979.0,10.47,28,10.01,10.4,9.57,11.23,649.9,0.39,50.5,21,-1.66,27,14,0,4,0,0.67,5.33,0,0
TND-2023-0383,2023-02-15,BRK-MERIDIAN,Richards Bay,DHA,Thermal Coal,Capesize,SAF_DHA_CAP,147470.0,13.69,35,14.63,14.14,13.01,15.27,639.0,0.18,21.2,79,3.26,13,7,0,1,1,-3.18,11.91,0,0
TND-2023-0383,2023-02-15,BRK-GLOBAL,Richards Bay,DHA,Thermal Coal,Capesize,SAF_DHA_CAP,148095.0,13.9,29,14.63,14.14,13.01,15.27,639.0,0.18,21.2,37,2.71,18,6,0,2,0,-1.7,11.91,0,0
TND-2023-0383,2023-02-15,BRK-EASTERN,Richards Bay,DHA,Thermal Coal,Capesize,SAF_DHA_CAP,148014.0,13.93,40,14.63,14.14,13.01,15.27,639.0,0.18,21.2,51,0.37,17,3,0,3,0,-1.49,11.91,0,0
