date,route_id,vessel_class,cargo_type,freight_usd_mt,tce_usd_day,source
2021-04-25,RUS_PAR_CAP,Capesize,Coal,20.08,15732,Synthetic (BDI benchmark)
2021-04-25,RUS_VIZ_PAN,Panamax,Coal,23.6,13604,Synthetic (BDI benchmark)
2021-04-25,RUS_VIZ_CAP,Capesize,Coal,20.55,17207,Synthetic (BDI benchmark)
2021-04-25,RUS_DHA_PAN,Panamax,Coal,24.85,12002,Synthetic (BDI benchmark)
2021-04-25,RUS_DHA_CAP,Capesize,Coal,22.11,15500,Synthetic (BDI benchmark)
2021-04-25,RUS_GAN_PAN,Panamax,Coal,21.23,11993,Synthetic (BDI benchmark)
2021-04-25,RUS_GAN_CAP,Capesize,Coal,26.18,19808,Synthetic (BDI benchmark)
2021-04-25,RUS_GOP_PAN,Panamax,Coal,21.38,11574,Synthetic (BDI benchmark)
2021-04-25,RUS_GOP_CAP,Capesize,Coal,24.01,18759,Synthetic (BDI benchmark)
2021-04-25,RUS_HAL_PAN,Panamax,Coal,19.68,13009,Synthetic (BDI benchmark)
2021-04-25,RUS_HAL_CAP,Capesize,Coal,20.97,15605,Synthetic (BDI benchmark)
2021-04-25,MOZ_PAR_PAN,Panamax,Coal,19.42,11640,Synthetic (BDI benchmark)
2021-04-25,MOZ_PAR_CAP,Capesize,Coal,22.23,19377,Synthetic (BDI benchmark)
2021-04-25,MOZ_VIZ_PAN,Panamax,Coal,21.17,12646,Synthetic (BDI benchmark)
2021-04-25,MOZ_VIZ_CAP,Capesize,Coal,21.02,17233,Synthetic (BDI benchmark)
2021-04-25,MOZ_DHA_PAN,Panamax,Coal,20.78,10429,Synthetic (BDI benchmark)
2021-04-25,MOZ_DHA_CAP,Capesize,Coal,21.54,19403,Synthetic (BDI benchmark)
2021-04-25,MOZ_GAN_PAN,Panamax,Coal,24.47,13933,Synthetic (BDI benchmark)
2021-04-25,MOZ_GAN_CAP,Capesize,Coal,19.92,16552,Synthetic (BDI benchmark)
2021-04-25,MOZ_GOP_PAN,Panamax,Coal,22.9,9201,Synthetic (BDI benchmark)
2021-04-25,MOZ_GOP_CAP,Capesize,Coal,17.7,19157,Synthetic (BDI benchmark)
2021-04-25,MOZ_HAL_PAN,Panamax,Coal,20.96,12362,Synthetic (BDI benchmark)
2021-04-25,MOZ_HAL_CAP,Capesize,Coal,19.56,17930,Synthetic (BDI benchmark)
2021-04-25,USA_PAR_PAN,Panamax,Coal,31.72,12089,Synthetic (BDI benchmark)
2021-04-25,USA_PAR_CAP,Capesize,Coal,34.14,15299,Synthetic (BDI benchmark)
2021-04-25,USA_VIZ_PAN,Panamax,Coal,32.04,13443,Synthetic (BDI benchmark)
2021-04-25,USA_VIZ_CAP,Capesize,Coal,30.84,19165,Synthetic (BDI benchmark)
2021-04-25,USA_DHA_PAN,Panamax,Coal,34.72,13151,Synthetic (BDI benchmark)
2021-04-25,USA_DHA_CAP,Capesize,Coal,31.41,18038,Synthetic (BDI benchmark)
2021-04-25,USA_GAN_PAN,Panamax,Coal,36.58,12099,Synthetic (BDI benchmark)
2021-04-25,USA_GAN_CAP,Capesize,Coal,37.5,18237,Synthetic (BDI benchmark)
2021-04-25,USA_GOP_PAN,Panamax,Coal,34.05,12264,Synthetic (BDI benchmark)
2021-04-25,USA_GOP_CAP,Capesize,Coal,30.42,19357,Synthetic (BDI benchmark)
2021-04-25,USA_HAL_PAN,Panamax,Coal,32.28,9809,Synthetic (BDI benchmark)
2021-04-25,USA_HAL_CAP,Capesize,Coal,31.38,16187,Synthetic (BDI benchmark)
2021-05-25,AUS_PAR_PAN,Panamax,Coal,16.86,10166,Synthetic (BDI benchmark)
2021-05-25,AUS_PAR_CAP,Capesize,Coal,16.53,19957,Synthetic (BDI benchmark)
2021-05-25,AUS_VIZ_PAN,Panamax,Coal,16.01,10620,Synthetic (BDI benchmark)
2021-05-25,AUS_VIZ_CAP,Capesize,Coal,17.71,17456,Synthetic (BDI benchmark)
2021-05-25,AUS_DHA_PAN,Panamax,Coal,16.41,11062,Synthetic (BDI benchmark)
2021-05-25,AUS_DHA_CAP,Capesize,Coal,16.17,18143,Synthetic (BDI benchmark)
2021-05-25,AUS_GAN_PAN,Panamax,Coal,18.77,9587,Synthetic (BDI benchmark)
2021-05-25,AUS_GAN_CAP,Capesize,Coal,15.19,16354,Synthetic (BDI benchmark)
2021-05-25,AUS_GOP_PAN,Panamax,Coal,13.96,12525,Synthetic (BDI benchmark)
2021-05-25,AUS_GOP_CAP,Capesize,Coal,18.47,15753,Synthetic (BDI benchmark)
2021-05-25,AUS_HAL_PAN,Panamax,Coal,16.38,12479,Synthetic (BDI benchmark)
2021-05-25,AUS_HAL_CAP,Capesize,Coal,16.77,18564,Synthetic (BDI benchmark)
2021-05-25,IND_PAR_PAN,Panamax,Coal,12.43,14962,Synthetic (BDI benchmark)
2021-05-25,IND_PAR_CAP,Capesize,Coal,9.41,16087,Synthetic (BDI benchmark)
2021-05-25,IND_VIZ_PAN,Panamax,Coal,10.66,13801,Synthetic (BDI benchmark)
2021-05-25,IND_VIZ_CAP,Capesize,Coal,9.37,17775,Synthetic (BDI benchmark)
2021-05-25,IND_DHA_PAN,Panamax,Coal,9.27,12922,Synthetic (BDI benchmark)
2021-05-25,IND_DHA_CAP,Capesize,Coal,9.27,15693,Synthetic (BDI benchmark)
2021-05-25,IND_GAN_PAN,Panamax,Coal,13.0,10190,Synthetic (BDI benchmark)
2021-05-25,IND_GAN_CAP,Capesize,Coal,10.69,18058,Synthetic (BDI benchmark)
2021-05-25,IND_GOP_PAN,Panamax,Coal,11.01,12904,Synthetic (BDI benchmark)
2021-05-25,IND_GOP_CAP,Capesize,Coal,9.27,15293,Synthetic (BDI benchmark)
2021-05-25,IND_HAL_PAN,Panamax,Coal,10.23,12936,Synthetic (BDI benchmark)
2021-05-25,IND_HAL_CAP,Capesize,Coal,10.5,19179,Synthetic (BDI benchmark)
2021-05-25,RUS_PAR_PAN,Panamax,Coal,23.71,12063,Synthetic (BDI benchmark)
2021-05-25,RUS_PAR_CAP,Capesize,Coal,22.25,15879,Synthetic (BDI benchmark)
2021-05-25,RUS_VIZ_PAN,Panamax,Coal,20.9,11726,Synthetic (BDI benchmark)
2021-05-25,RUS_VIZ_CAP,Capesize,Coal,19.43,17856,Synthetic (BDI benchmark)
2021-05-25,RUS_DHA_PAN,Panamax,Coal,21.35,10046,Synthetic (BDI benchmark)
2021-05-25,RUS_DHA_CAP,Capesize,Coal,23.47,16770,Synthetic (BDI benchmark)
2021-05-25,RUS_GAN_PAN,Panamax,Coal,25.36,11463,Synthetic (BDI benchmark)
2021-05-25,RUS_GAN_CAP,Capesize,Coal,18.82,18654,Synthetic (BDI benchmark)
2021-05-25,RUS_GOP_PAN,Panamax,Coal,23.36,12164,Synthetic (BDI benchmark)
2021-05-25,RUS_GOP_CAP,Capesize,Coal,22.06,17052,Synthetic (BDI benchmark)
2021-05-25,RUS_HAL_PAN,Panamax,Coal,21.6,14003,Synthetic (BDI benchmark)
2021-05-25,RUS_HAL_CAP,Capesize,Coal,21.75,19175,Synthetic (BDI benchmark)
2021-05-25,MOZ_PAR_PAN,Panamax,Coal,20.01,10138,Synthetic (BDI benchmark)
2021-05-25,MOZ_PAR_CAP,Capesize,Coal,22.42,18305,Synthetic (BDI benchmark)
2021-05-25,MOZ_VIZ_PAN,Panamax,Coal,21.89,13408,Synthetic (BDI benchmark)
2021-05-25,MOZ_VIZ_CAP,Capesize,Coal,19.13,17044,Synthetic (BDI benchmark)
2021-05-25,MOZ_DHA_PAN,Panamax,Coal,21.53,10235,Synthetic (BDI benchmark)
2021-05-25,MOZ_DHA_CAP,Capesize,Coal,18.18,18952,Synthetic (BDI benchmark)
2021-05-25,MOZ_GAN_PAN,Panamax,Coal,20.56,11327,Synthetic (BDI benchmark)
2021-05-25,MOZ_GAN_CAP,Capesize,Coal,20.86,17931,Synthetic (BDI benchmark)
2021-05-25,MOZ_GOP_PAN,Panamax,Coal,22.42,10315,Synthetic (BDI benchmark)
2021-05-25,MOZ_GOP_CAP,Capesize,Coal,23.87,19703,Synthetic (BDI benchmark)
2021-05-25,MOZ_HAL_PAN,Panamax,Coal,19.17,9532,Synthetic (BDI benchmark)
2021-05-25,MOZ_HAL_CAP,Capesize,Coal,20.86,15746,Synthetic (BDI benchmark)
2021-05-25,USA_PAR_PAN,Panamax,Coal,33.03,12698,Synthetic (BDI benchmark)
2021-05-25,USA_PAR_CAP,Capesize,Coal,30.63,15971,Synthetic (BDI benchmark)
2021-05-25,USA_VIZ_PAN,Panamax,Coal,33.57,9266,Synthetic (BDI benchmark)
2021-05-25,USA_VIZ_CAP,Capesize,Coal,31.04,17469,Synthetic (BDI benchmark)
2021-05-25,USA_DHA_PAN,Panamax,Coal,30.93,9019,Synthetic (BDI benchmark)
2021-05-25,USA_DHA_CAP,Capesize,Coal,29.89,18632,Synthetic (BDI benchmark)
2021-05-25,USA_GAN_PAN,Panamax,Coal,36.46,11978,Synthetic (BDI benchmark)
2021-05-25,USA_GAN_CAP,Capesize,Coal,33.18,19938,Synthetic (BDI benchmark)
2021-05-25,USA_GOP_PAN,Panamax,Coal,30.99,13414,Synthetic (BDI benchmark)
2021-05-25,USA_GOP_CAP,Capesize,Coal,28.21,17408,Synthetic (BDI benchmark)
2021-05-25,USA_HAL_PAN,Panamax,Coal,31.72,14662,Synthetic (BDI benchmark)
2021-05-25,USA_HAL_CAP,Capesize,Coal,28.95,15405,Synthetic (BDI benchmark)
2021-06-24,AUS_PAR_PAN,Panamax,Coal,16.54,12969,Synthetic (BDI benchmark)
2021-06-24,AUS_PAR_CAP,Capesize,Coal,17.8,16438,Synthetic (BDI benchmark)
2021-06-24,AUS_VIZ_PAN,Panamax,Coal,17.87,9590,Synthetic (BDI benchmark)
2021-06-24,AUS_VIZ_CAP,Capesize,Coal,15.08,16481,Synthetic (BDI benchmark)
2021-06-24,AUS_DHA_PAN,Panamax,Coal,16.02,9061,Synthetic (BDI benchmark)
2021-06-24,AUS_DHA_CAP,Capesize,Coal,16.53,19857,Synthetic (BDI benchmark)
2021-06-24,AUS_GAN_PAN,Panamax,Coal,15.26,12896,Synthetic (BDI benchmark)
2021-06-24,AUS_GAN_CAP,Capesize,Coal,18.15,18612,Synthetic (BDI benchmark)
2021-06-24,AUS_GOP_PAN,Panamax,Coal,18.79,14650,Synthetic (BDI benchmark)
2021-06-24,AUS_GOP_CAP,Capesize,Coal,17.57,17637,Synthetic (BDI benchmark)
2021-06-24,AUS_HAL_PAN,Panamax,Coal,14.23,10894,Synthetic (BDI benchmark)
2021-06-24,AUS_HAL_CAP,Capesize,Coal,14.31,16820,Synthetic (BDI benchmark)
2021-06-24,IND_PAR_PAN,Panamax,Coal,9.76,10781,Synthetic (BDI benchmark)
2021-06-24,IND_PAR_CAP,Capesize,Coal,12.29,18418,Synthetic (BDI benchmark)
2021-06-24,IND_VIZ_PAN,Panamax,Coal,9.29,10029,Synthetic (BDI benchmark)
2021-06-24,IND_VIZ_CAP,Capesize,Coal,10.34,18733,Synthetic (BDI benchmark)
2021-06-24,IND_DHA_PAN,Panamax,Coal,10.4,12133,Synthetic (BDI benchmark)
2021-06-24,IND_DHA_CAP,Capesize,Coal,10.51,15976,Synthetic (BDI benchmark)
2021-06-24,IND_GAN_PAN,Panamax,Coal,10.8,11842,Synthetic (BDI benchmark)
2021-06-24,IND_GAN_CAP,Capesize,Coal,9.82,19912,Synthetic (BDI benchmark)
2021-06-24,IND_GOP_PAN,Panamax,Coal,11.38,13317,Synthetic (BDI benchmark)
2021-06-24,IND_GOP_CAP,Capesize,Coal,10.81,17705,Synthetic (BDI benchmark)
2021-06-24,IND_HAL_PAN,Panamax,Coal,11.37,13399,Synthetic (BDI benchmark)
2021-06-24,IND_HAL_CAP,Capesize,Coal,12.51,18839,Synthetic (BDI benchmark)
2021-06-24,RUS_PAR_PAN,Panamax,Coal,22.52,11389,Synthetic (BDI benchmark)
2021-06-24,RUS_PAR_CAP,Capesize,Coal,23.48,15315,Synthetic (BDI benchmark)
2021-06-24,RUS_VIZ_PAN,Panamax,Coal,24.54,12913,Synthetic (BDI benchmark)
2021-06-24,RUS_VIZ_CAP,Capesize,Coal,23.3,19964,Synthetic (BDI benchmark)
2021-06-24,RUS_DHA_PAN,Panamax,Coal,26.09,12291,Synthetic (BDI benchmark)
2021-06-24,RUS_DHA_CAP,Capesize,Coal,19.61,17384,Synthetic (BDI benchmark)
2021-06-24,RUS_GAN_PAN,Panamax,Coal,18.81,11343,Synthetic (BDI benchmark)
2021-06-24,RUS_GAN_CAP,Capesize,Coal,22.5,18451,Synthetic (BDI benchmark)
2021-06-24,RUS_GOP_PAN,Panamax,Coal,24.58,13974,Synthetic (BDI benchmark)
2021-06-24,RUS_GOP_CAP,Capesize,Coal,25.92,15175,Synthetic (BDI benchmark)
2021-06-24,RUS_HAL_PAN,Panamax,Coal,21.94,13831,Synthetic (BDI benchmark)
2021-06-24,RUS_HAL_CAP,Capesize,Coal,22.35,15005,Synthetic (BDI benchmark)
2021-06-24,MOZ_PAR_PAN,Panamax,Coal,22.31,12364,Synthetic (BDI benchmark)
2021-06-24,MOZ_PAR_CAP,Capesize,Coal,18.44,15036,Synthetic (BDI benchmark)
2021-06-24,MOZ_VIZ_PAN,Panamax,Coal,21.06,10240,Synthetic (BDI benchmark)
2021-06-24,MOZ_VIZ_CAP,Capesize,Coal,22.2,16194,Synthetic (BDI benchmark)
2021-06-24,MOZ_DHA_PAN,Panamax,Coal,20.82,13839,Synthetic (BDI benchmark)
2021-06-24,MOZ_DHA_CAP,Capesize,Coal,18.99,19496,Synthetic (BDI benchmark)
2021-06-24,MOZ_GAN_PAN,Panamax,Coal,21.07,10595,Synthetic (BDI benchmark)
2021-06-24,MOZ_GAN_CAP,Capesize,Coal,23.98,18134,Synthetic (BDI benchmark)
2021-06-24,MOZ_GOP_PAN,Panamax,Coal,19.25,9270,Synthetic (BDI benchmark)
2021-06-24,MOZ_GOP_CAP,Capesize,Coal,20.18,18670,Synthetic (BDI benchmark)
2021-06-24,MOZ_HAL_PAN,Panamax,Coal,21.7,11652,Synthetic (BDI benchmark)
2021-06-24,MOZ_HAL_CAP,Capesize,Coal,21.31,15937,Synthetic (BDI benchmark)
2021-06-24,USA_PAR_PAN,Panamax,Coal,32.11,9339,Synthetic (BDI benchmark)
2021-06-24,USA_PAR_CAP,Capesize,Coal,35.37,19111,Synthetic (BDI benchmark)
2021-06-24,USA_VIZ_PAN,Panamax,Coal,34.64,9545,Synthetic (BDI benchmark)
2021-06-24,USA_VIZ_CAP,Capesize,Coal,30.09,15783,Synthetic (BDI benchmark)
2021-06-24,USA_DHA_PAN,Panamax,Coal,34.99,9756,Synthetic (BDI benchmark)
2021-06-24,USA_DHA_CAP,Capesize,Coal,31.78,19488,Synthetic (BDI benchmark)
2021-06-24,USA_GAN_PAN,Panamax,Coal,30.12,14197,Synthetic (BDI benchmark)
2021-06-24,USA_GAN_CAP,Capesize,Coal,35.23,18683,Synthetic (BDI benchmark)
2021-06-24,USA_GOP_PAN,Panamax,Coal,30.75,13198,Synthetic (BDI benchmark)
2021-06-24,USA_GOP_CAP,Capesize,Coal,30.13,18823,Synthetic (BDI benchmark)
2021-06-24,USA_HAL_PAN,Panamax,Coal,29.33,13910,Synthetic (BDI benchmark)
2021-06-24,USA_HAL_CAP,Capesize,Coal,31.75,15170,Synthetic (BDI benchmark)
2021-07-24,AUS_PAR_PAN,Panamax,Coal,15.59,14008,Synthetic (BDI benchmark)
2021-07-24,AUS_PAR_CAP,Capesize,Coal,15.67,15000,Synthetic (BDI benchmark)
2021-07-24,AUS_VIZ_PAN,Panamax,Coal,18.34,13034,Synthetic (BDI benchmark)
2021-07-24,AUS_VIZ_CAP,Capesize,Coal,14.54,18013,Synthetic (BDI benchmark)
2021-07-24,AUS_DHA_PAN,Panamax,Coal,14.87,14498,Synthetic (BDI benchmark)
2021-07-24,AUS_DHA_CAP,Capesize,Coal,15.36,15310,Synthetic (BDI benchmark)
2021-07-24,AUS_GAN_PAN,Panamax,Coal,14.87,11441,Synthetic (BDI benchmark)
2021-07-24,AUS_GAN_CAP,Capesize,Coal,17.21,19632,Synthetic (BDI benchmark)
2021-07-24,AUS_GOP_PAN,Panamax,Coal,17.12,12378,Synthetic (BDI benchmark)
2021-07-24,AUS_GOP_CAP,Capesize,Coal,16.58,18938,Synthetic (BDI benchmark)
2021-07-24,AUS_HAL_PAN,Panamax,Coal,14.52,13667,Synthetic (BDI benchmark)
2021-07-24,AUS_HAL_CAP,Capesize,Coal,16.19,18312,Synthetic (BDI benchmark)
2021-07-24,IND_PAR_PAN,Panamax,Coal,11.88,10273,Synthetic (BDI benchmark)
2021-07-24,IND_PAR_CAP,Capesize,Coal,11.32,17685,Synthetic (BDI benchmark)
2021-07-24,IND_VIZ_PAN,Panamax,Coal,9.19,13552,Synthetic (BDI benchmark)
2021-07-24,IND_VIZ_CAP,Capesize,Coal,11.31,18057,Synthetic (BDI benchmark)
2021-07-24,IND_DHA_PAN,Panamax,Coal,10.16,9637,Synthetic (BDI benchmark)
2021-07-24,IND_DHA_CAP,Capesize,Coal,10.99,17715,Synthetic (BDI benchmark)
2021-07-24,IND_GAN_PAN,Panamax,Coal,10.43,10520,Synthetic (BDI benchmark)
2021-07-24,IND_GAN_CAP,Capesize,Coal,11.03,17846,Synthetic (BDI benchmark)
2021-07-24,IND_GOP_PAN,Panamax,Coal,8.44,13301,Synthetic (BDI benchmark)
2021-07-24,IND_GOP_CAP,Capesize,Coal,9.75,16020,Synthetic (BDI benchmark)
2021-07-24,IND_HAL_PAN,Panamax,Coal,10.46,14337,Synthetic (BDI benchmark)
2021-07-24,IND_HAL_CAP,Capesize,Coal,10.9,19348,Synthetic (BDI benchmark)
2021-07-24,RUS_PAR_PAN,Panamax,Coal,22.49,11216,Synthetic (BDI benchmark)
2021-07-24,RUS_PAR_CAP,Capesize,Coal,19.94,18235,Synthetic (BDI benchmark)
2021-07-24,RUS_VIZ_PAN,Panamax,Coal,20.32,10668,Synthetic (BDI benchmark)
2021-07-24,RUS_VIZ_CAP,Capesize,Coal,22.12,18881,Synthetic (BDI benchmark)
2021-07-24,RUS_DHA_PAN,Panamax,Coal,22.31,12885,Synthetic (BDI benchmark)
2021-07-24,RUS_DHA_CAP,Capesize,Coal,20.37,15060,Synthetic (BDI benchmark)
2021-07-24,RUS_GAN_PAN,Panamax,Coal,23.3,14414,Synthetic (BDI benchmark)
2021-07-24,RUS_GAN_CAP,Capesize,Coal,20.97,15821,Synthetic (BDI benchmark)
2021-07-24,RUS_GOP_PAN,Panamax,Coal,23.71,9683,Synthetic (BDI benchmark)
2021-07-24,RUS_GOP_CAP,Capesize,Coal,21.55,18395,Synthetic (BDI benchmark)
2021-07-24,RUS_HAL_PAN,Panamax,Coal,21.7,11118,Synthetic (BDI benchmark)
2021-07-24,RUS_HAL_CAP,Capesize,Coal,23.06,16308,Synthetic (BDI benchmark)
2021-07-24,MOZ_PAR_PAN,Panamax,Coal,21.67,9730,Synthetic (BDI benchmark)
2021-07-24,MOZ_PAR_CAP,Capesize,Coal,21.64,19343,Synthetic (BDI benchmark)
2021-07-24,MOZ_VIZ_PAN,Panamax,Coal,21.11,12403,Synthetic (BDI benchmark)
2021-07-24,MOZ_VIZ_CAP,Capesize,Coal,23.2,18957,Synthetic (BDI benchmark)
2021-07-24,MOZ_DHA_PAN,Panamax,Coal,18.54,12616,Synthetic (BDI benchmark)
2021-07-24,MOZ_DHA_CAP,Capesize,Coal,20.72,16770,Synthetic (BDI benchmark)
2021-07-24,MOZ_GAN_PAN,Panamax,Coal,21.9,14604,Synthetic (BDI benchmark)
2021-07-24,MOZ_GAN_CAP,Capesize,Coal,19.56,17578,Synthetic (BDI benchmark)
2021-07-24,MOZ_GOP_PAN,Panamax,Coal,17.79,13368,Synthetic (BDI benchmark)
2021-07-24,MOZ_GOP_CAP,Capesize,Coal,20.66,17384,Synthetic (BDI benchmark)
2021-07-24,MOZ_HAL_PAN,Panamax,Coal,18.53,12309,Synthetic (BDI benchmark)
2021-07-24,MOZ_HAL_CAP,Capesize,Coal,20.3,18518,Synthetic (BDI benchmark)
2021-07-24,USA_PAR_PAN,Panamax,Coal,33.33,13908,Synthetic (BDI benchmark)
2021-07-24,USA_PAR_CAP,Capesize,Coal,30.79,19623,Synthetic (BDI benchmark)
2021-07-24,USA_VIZ_PAN,Panamax,Coal,36.63,11309,Synthetic (BDI benchmark)
2021-07-24,USA_VIZ_CAP,Capesize,Coal,31.5,19784,Synthetic (BDI benchmark)
2021-07-24,USA_DHA_PAN,Panamax,Coal,33.42,12315,Synthetic (BDI benchmark)
2021-07-24,USA_DHA_CAP,Capesize,Coal,33.18,17872,Synthetic (BDI benchmark)
2021-07-24,USA_GAN_PAN,Panamax,Coal,34.12,11664,Synthetic (BDI benchmark)
2021-07-24,USA_GAN_CAP,Capesize,Coal,34.85,18777,Synthetic (BDI benchmark)
2021-07-24,USA_GOP_PAN,Panamax,Coal,35.18,13797,Synthetic (BDI benchmark)
2021-07-24,USA_GOP_CAP,Capesize,Coal,28.84,17142,Synthetic (BDI benchmark)
2021-07-24,USA_HAL_PAN,Panamax,Coal,34.35,13846,Synthetic (BDI benchmark)
2021-07-24,USA_HAL_CAP,Capesize,Coal,33.1,19189,Synthetic (BDI benchmark)
2021-08-23,AUS_PAR_PAN,Panamax,Coal,18.59,14048,Synthetic (BDI benchmark)
2021-08-23,AUS_PAR_CAP,Capesize,Coal,15.15,15779,Synthetic (BDI benchmark)
2021-08-23,AUS_VIZ_PAN,Panamax,Coal,14.03,13067,Synthetic (BDI benchmark)
2021-08-23,AUS_VIZ_CAP,Capesize,Coal,15.94,17169,Synthetic (BDI benchmark)
2021-08-23,AUS_DHA_PAN,Panamax,Coal,18.37,13006,Synthetic (BDI benchmark)
2021-08-23,AUS_DHA_CAP,Capesize,Coal,13.84,19263,Synthetic (BDI benchmark)
2021-08-23,AUS_GAN_PAN,Panamax,Coal,17.3,12940,Synthetic (BDI benchmark)
2021-08-23,AUS_GAN_CAP,Capesize,Coal,16.3,17753,Synthetic (BDI benchmark)
2021-08-23,AUS_GOP_PAN,Panamax,Coal,15.56,11505,Synthetic (BDI benchmark)
2021-08-23,AUS_GOP_CAP,Capesize,Coal,17.17,18969,Synthetic (BDI benchmark)
2021-08-23,AUS_HAL_PAN,Panamax,Coal,16.02,13659,Synthetic (BDI benchmark)
2021-08-23,AUS_HAL_CAP,Capesize,Coal,18.28,18525,Synthetic (BDI benchmark)
2021-08-23,IND_PAR_PAN,Panamax,Coal,10.95,10147,Synthetic (BDI benchmark)
2021-08-23,IND_PAR_CAP,Capesize,Coal,11.25,16926,Synthetic (BDI benchmark)
2021-08-23,IND_VIZ_PAN,Panamax,Coal,10.12,14278,Synthetic (BDI benchmark)
2021-08-23,IND_VIZ_CAP,Capesize,Coal,9.33,18914,Synthetic (BDI benchmark)
2021-08-23,IND_DHA_PAN,Panamax,Coal,12.61,10441,Synthetic (BDI benchmark)
2021-08-23,IND_DHA_CAP,Capesize,Coal,10.48,19730,Synthetic (BDI benchmark)
2021-08-23,IND_GAN_PAN,Panamax,Coal,10.0,11685,Synthetic (BDI benchmark)
2021-08-23,IND_GAN_CAP,Capesize,Coal,9.75,19334,Synthetic (BDI benchmark)
2021-08-23,IND_GOP_PAN,Panamax,Coal,9.84,14854,Synthetic (BDI benchmark)
2021-08-23,IND_GOP_CAP,Capesize,Coal,11.83,17925,Synthetic (BDI benchmark)
2021-08-23,IND_HAL_PAN,Panamax,Coal,9.47,13083,Synthetic (BDI benchmark)
2021-08-23,IND_HAL_CAP,Capesize,Coal,9.65,18914,Synthetic (BDI benchmark)
2021-08-23,RUS_PAR_PAN,Panamax,Coal,23.73,14215,Synthetic (BDI benchmark)
2021-08-23,RUS_PAR_CAP,Capesize,Coal,21.83,19476,Synthetic (BDI benchmark)
2021-08-23,RUS_VIZ_PAN,Panamax,Coal,20.1,13240,Synthetic (BDI benchmark)
2021-08-23,RUS_VIZ_CAP,Capesize,Coal,24.87,18619,Synthetic (BDI benchmark)
2021-08-23,RUS_DHA_PAN,Panamax,Coal,26.5,10927,Synthetic (BDI benchmark)
2021-08-23,RUS_DHA_CAP,Capesize,Coal,19.83,18336,Synthetic (BDI benchmark)
2021-08-23,RUS_GAN_PAN,Panamax,Coal,22.47,11799,Synthetic (BDI benchmark)
2021-08-23,RUS_GAN_CAP,Capesize,Coal,23.48,18379,Synthetic (BDI benchmark)
2021-08-23,RUS_GOP_PAN,Panamax,Coal,20.73,13211,Synthetic (BDI benchmark)
2021-08-23,RUS_GOP_CAP,Capesize,Coal,20.86,19354,Synthetic (BDI benchmark)
2021-08-23,RUS_HAL_PAN,Panamax,Coal,24.87,11904,Synthetic (BDI benchmark)
2021-08-23,RUS_HAL_CAP,Capesize,Coal,21.61,17800,Synthetic (BDI benchmark)
2021-08-23,MOZ_PAR_PAN,Panamax,Coal,21.26,12135,Synthetic (BDI benchmark)
2021-08-23,MOZ_PAR_CAP,Capesize,Coal,21.99,16124,Synthetic (BDI benchmark)
2021-08-23,MOZ_VIZ_PAN,Panamax,Coal,19.74,12055,Synthetic (BDI benchmark)
2021-08-23,MOZ_VIZ_CAP,Capesize,Coal,20.1,19536,Synthetic (BDI benchmark)
2021-08-23,MOZ_DHA_PAN,Panamax,Coal,22.68,10665,Synthetic (BDI benchmark)
2021-08-23,MOZ_DHA_CAP,Capesize,Coal,22.44,17251,Synthetic (BDI benchmark)
2021-08-23,MOZ_GAN_PAN,Panamax,Coal,20.13,12087,Synthetic (BDI benchmark)
2021-08-23,MOZ_GAN_CAP,Capesize,Coal,21.61,19363,Synthetic (BDI benchmark)
2021-08-23,MOZ_GOP_PAN,Panamax,Coal,21.34,11295,Synthetic (BDI benchmark)
2021-08-23,MOZ_GOP_CAP,Capesize,Coal,23.07,19071,Synthetic (BDI benchmark)
2021-08-23,MOZ_HAL_PAN,Panamax,Coal,23.05,12534,Synthetic (BDI benchmark)
2021-08-23,MOZ_HAL_CAP,Capesize,Coal,19.92,18247,Synthetic (BDI benchmark)
2021-08-23,USA_PAR_PAN,Panamax,Coal,36.02,10430,Synthetic (BDI benchmark)
2021-08-23,USA_PAR_CAP,Capesize,Coal,27.56,19566,Synthetic (BDI benchmark)
2021-08-23,USA_VIZ_PAN,Panamax,Coal,31.49,12063,Synthetic (BDI benchmark)
2021-08-23,USA_VIZ_CAP,Capesize,Coal,33.74,19645,Synthetic (BDI benchmark)
2021-08-23,USA_DHA_PAN,Panamax,Coal,35.77,9712,Synthetic (BDI benchmark)
2021-08-23,USA_DHA_CAP,Capesize,Coal,29.79,18491,Synthetic (BDI benchmark)
2021-08-23,USA_GAN_PAN,Panamax,Coal,33.16,12361,Synthetic (BDI benchmark)
2021-08-23,USA_GAN_CAP,Capesize,Coal,31.81,19408,Synthetic (BDI benchmark)
2021-08-23,USA_GOP_PAN,Panamax,Coal,37.17,9573,Synthetic (BDI benchmark)
2021-08-23,USA_GOP_CAP,Capesize,Coal,28.33,19680,Synthetic (BDI benchmark)
2021-08-23,USA_HAL_PAN,Panamax,Coal,27.58,10043,Synthetic (BDI benchmark)
2021-08-23,USA_HAL_CAP,Capesize,Coal,31.73,16607,Synthetic (BDI benchmark)
2021-09-22,AUS_PAR_PAN,Panamax,Coal,15.7,13043,Synthetic (BDI benchmark)
2021-09-22,AUS_PAR_CAP,Capesize,Coal,14.26,16001,Synthetic (BDI benchmark)
2021-09-22,AUS_VIZ_PAN,Panamax,Coal,17.14,10381,Synthetic (BDI benchmark)
2021-09-22,AUS_VIZ_CAP,Capesize,Coal,14.8,19645,Synthetic (BDI benchmark)
